SK_ID_CURR,TARGET
100001,0.00401732099961821
100005,0.014693516589275719
100013,0.007540615763656877
100028,0.0032540510977267195
100038,0.01608159938220895
100042,0.00332731154699765
100057,0.007620853267414945
100065,0.01398437217306054
100066,0.0022268936573736917
100067,0.011817877398508233
100074,0.0039358782146286615
100090,0.0122230008632658
100091,0.012503211137785119
100092,0.011482529373172543
100106,0.02494108134872525
100107,0.013809756154742106
100109,0.011644262751267018
100117,0.006805377687688541
100128,0.005950484632037308
100141,0.009105194535102477
100150,0.0049081395554977075
100168,0.004079258540464702
100169,0.001903162586044663
100170,0.00649121568580205
100171,0.0104650105489488
100172,0.013864441261095005
100184,0.005334914302637373
100187,0.0037347577888385596
100212,0.007692375158987299
100222,0.008180002141769453
100223,0.0031629780381830824
100232,0.004415808093686979
100241,0.016020495188679734
100245,0.005178149880111786
100253,0.004175355300264852
100256,0.009114319860468827
100271,0.003643129618100664
100278,0.009827811676136548
100280,0.005339793381990312
100306,0.01918379676284071
100311,0.010754329700970875
100312,0.003438640808628389
100330,0.006086722338095364
100331,0.00907957624469332
100352,0.009836577583357148
100358,0.008110306409007203
100367,0.007575392431513351
100382,0.00676549832204036
100384,0.004933932337771301
100385,0.013004364388657886
100386,0.007790155790303533
100399,0.004432000811762182
100404,0.0042384135149178236
100416,0.005387383459105893
100422,0.012390825041526733
100426,0.006877683895504436
100438,0.004012013745718618
100444,0.009931247839338768
100445,0.012792507062317927
100446,0.01340977197439871
100447,0.004069296341424787
100450,0.005397071500499989
100466,0.007488473101168076
100483,0.004846929955807436
100484,0.002732841858167569
100494,0.006014141871532247
100510,0.016433641085936604
100512,0.0035186058874089286
100517,0.004402869300543884
100548,0.003432383624110422
100551,0.004674076265864289
100552,0.01670483463409557
100553,0.006979844606599206
100561,0.00880783472565816
100568,0.01166092843952262
100569,0.004331315406541808
100591,0.01023985619071883
100592,0.0021176351679185017
100602,0.009561711786404978
100607,0.0069417867424735194
100613,0.006729970223779765
100617,0.005544709743861358
100618,0.008537615253669932
100622,0.021895472027298853
100625,0.012919345623862172
100677,0.006400856165585293
100699,0.006212965751925313
100702,0.015839583397157006
100711,0.00648972233352609
100729,0.015794568717723518
100740,0.011154868390592113
100744,0.009628871771536412
100745,0.009253672685023787
100747,0.01025404497088399
100751,0.010191040833232357
100752,0.008577675769073877
100753,0.023876085197645724
100754,0.010546058938677385
100760,0.01082081144233975
100762,0.007574673863285374
100763,0.0063913485719078325
100765,0.00569731310869902
100770,0.009875497403636389
100772,0.00698144824926602
100777,0.00756019577081378
100791,0.00461243544939306
100792,0.0031828093658436284
100797,0.006918739636006236
100823,0.009113614755874145
100826,0.0069539505962923735
100830,0.003856917110330361
100836,0.014243254068268924
100872,0.007169396892548218
100910,0.0077073673720569605
100913,0.003356259829371468
100918,0.005759562725539062
100931,0.003416071799686764
100952,0.015313172805898534
100953,0.009447860600582328
100965,0.011976838910803884
100970,0.00638739129641343
100982,0.012769025438884465
100983,0.008007183454863861
100984,0.0036692554278766627
100987,0.013904943944512207
100997,0.007397267714084758
