SK_ID_CURR,TARGET
100001,0.053551573838804
100005,0.21504685448049207
100013,0.04487101431668763
100028,0.027674569480196393
100038,0.13583563195200427
100042,0.0352110329051459
100057,0.02377329115557994
100065,0.08135453056248304
100066,0.014568993105801736
100067,0.14452168629442422
100074,0.05858631264228473
100090,0.08247675216058194
100091,0.17111698889104612
100092,0.12016615364029373
100106,0.08081794980464764
100107,0.1374894232672566
100109,0.094146940640564
100117,0.03921126689200433
100128,0.07836616039686616
100141,0.05431717367506644
100150,0.02276139394313944
100168,0.01038115659034239
100169,0.0373722547891274
100170,0.07542099107049852
100171,0.04979292346013514
100172,0.11920190573549082
100184,0.09954966797883616
100187,0.06620645917527054
100212,0.05149019902244814
100222,0.09422907630363882
100223,0.01423548744809559
100232,0.020545890894482777
100241,0.14214586087333572
100245,0.01606479691635349
100253,0.022610721453518393
100256,0.11434607366920173
100271,0.015528942118418113
100278,0.2213182166360224
100280,0.0183510400175411
100306,0.15155377703980136
100311,0.13663956083572149
100312,0.01936987465005138
100330,0.09756565743840152
100331,0.06429100228446141
100352,0.09840212208656081
100358,0.14401214217294622
100367,0.04816261937032278
100382,0.15504918499300416
100384,0.05523804056032197
100385,0.1207714477247637
100386,0.05074344018714499
100399,0.03663511497910016
100404,0.10075304516148
100416,0.030402968560528147
100422,0.10392348918264012
100426,0.04424692629376896
100438,0.039462789935223466
100444,0.13378024745945943
100445,0.11252235512257443
100446,0.1063079676613649
100447,0.030641782702082728
100450,0.05387364525413172
100466,0.02556282461231016
100483,0.023599260584951747
100484,0.01774040524098019
100494,0.05807117887703531
100510,0.18397881607632197
100512,0.030614030908507155
100517,0.03247086840085532
100548,0.05467938524306741
100551,0.05468377864495167
100552,0.1485252553754988
100553,0.03368296343169721
100561,0.17383574015896963
100568,0.40542082875026564
100569,0.041492000838688016
100591,0.05440857847757019
100592,0.019381853694837636
100602,0.0538282346881455
100607,0.061205180380585665
100613,0.06849688815338077
100617,0.09866403310917303
100618,0.10837900590784277
100622,0.1453597682213152
100625,0.09084987542253495
100677,0.11048217787966297
100699,0.05563442771064131
100702,0.43213992728603917
100711,0.09585796695858038
100729,0.16638217378295966
100740,0.1149783290686061
100744,0.12978906175467064
100745,0.03802902709296718
100747,0.18014475347680714
100751,0.2679910047966396
100752,0.04733427536641616
100753,0.3981408460099767
100754,0.21058213756872107
100760,0.051310010225588946
100762,0.07899737521632637
100763,0.061757235375934104
100765,0.036705178489964116
100770,0.12630537776956383
100772,0.038752553078064085
100777,0.043032625429230684
100791,0.030152170441589552
100792,0.010116240309623294
100797,0.02507916782589003
100823,0.03058584364569684
100826,0.042390563719203044
100830,0.033506227975476116
100836,0.328614365336867
100872,0.06436720689906435
100910,0.10098041923709879
100913,0.10938294546204341
100918,0.06500844946632985
