SK_ID_CURR,TARGET
100001,0.0
100005,0.1
100013,0.1
100028,0.0
100038,0.1
100042,0.0
100057,0.1
100065,0.0
100066,0.0
100067,0.3
100074,0.0
100090,0.0
100091,0.1
100092,0.0
100106,0.2
100107,0.3
100109,0.1
100117,0.1
100128,0.0
100141,0.0
100150,0.0
100168,0.0
100169,0.2
100170,0.0
100171,0.1
100172,0.2
100184,0.2
100187,0.0
100212,0.1
100222,0.1
100223,0.0
100232,0.0
100241,0.1
100245,0.1
100253,0.2
100256,0.0
100271,0.0
100278,0.4
100280,0.0
100306,0.1
100311,0.0
100312,0.2
100330,0.2
100331,0.0
100352,0.0
100358,0.0
100367,0.0
100382,0.2
100384,0.2
100385,0.0
100386,0.1
100399,0.1
100404,0.0
100416,0.0
100422,0.0
100426,0.2
100438,0.1
100444,0.4
100445,0.1
100446,0.1
100447,0.0
100450,0.1
100466,0.0
100483,0.0
100484,0.1
100494,0.2
100510,0.5
100512,0.0
100517,0.1
100548,0.0
100551,0.0
100552,0.1
100553,0.0
100561,0.2
100568,0.4
100569,0.0
100591,0.1
100592,0.0
100602,0.1
100607,0.1
100613,0.1
100617,0.2
100618,0.1
100622,0.1
100625,0.2
100677,0.0
100699,0.0
100702,0.3
100711,0.2
100729,0.2
100740,0.0
100744,0.2
100745,0.1
100747,0.3
100751,0.6
100752,0.1
100753,0.2
100754,0.2
100760,0.1
100762,0.0
100763,0.2
100765,0.0
100770,0.2
100772,0.0
100777,0.0
100791,0.0
100792,0.0
100797,0.1
100823,0.0
100826,0.0
100830,0.0
100836,0.3
100872,0.0
100910,0.1
100913,0.3
100918,0.1
100931,0.1
100952,0.1
100953,0.1
100965,0.3
100970,0.0
100982,0.2
100983,0.2
100984,0.0
100987,0.1
100997,0.0
100998,0.0
101002,0.1
101005,0.2
101008,0.2
101020,0.1
101021,0.0
101024,0.2
101025,0.0
101026,0.1
101031,0.0
101041,0.0
101051,0.0
101055,0.2
101056,0.2
101057,0.0
101064,0.1
101079,0.1
101087,0.0
101090,0.0
101092,0.3
101097,0.1
101099,0.0
101107,0.1
101118,0.0
101125,0.1
101126,0.1
101128,0.0
101136,0.2
101140,0.2
101149,0.2
101160,0.0
101169,0.3
101181,0.1
101186,0.0
101190,0.0
101193,0.0
101194,0.0
101198,0.2
101200,0.0
101204,0.0
101211,0.0
101213,0.2
101223,0.0
101225,0.1
101237,0.0
101243,0.0
101244,0.1
101258,0.0
101259,0.4
101268,0.2
101269,0.0
101271,0.4
101279,0.0
101281,0.1
101287,0.0
101292,0.0
101294,0.0
101296,0.0
101297,0.0
101299,0.1
101301,0.1
101305,0.1
101308,0.1
101318,0.0
101327,0.4
101329,0.0
101332,0.0
101337,0.0
101343,0.0
101345,0.0
101346,0.0
101353,0.0
101354,0.1
101355,0.2
101356,0.0
101362,0.1
101363,0.2
101365,0.0
101366,0.1
101367,0.1
101368,0.0
101374,0.4
101380,0.0
101383,0.1
101398,0.0
101399,0.1
101401,0.4
101412,0.0
101426,0.1
101427,0.5
101428,0.3
101429,0.0
101434,0.1
101440,0.0
101448,0.1
101449,0.1
101465,0.0
101467,0.0
101472,0.0
101478,0.1
101497,0.2
101504,0.3
101547,0.0
101548,0.0
101555,0.2
101570,0.1
101572,0.1
101578,0.1
101580,0.2
101588,0.5
101602,0.0
101610,0.3
101614,0.3
101616,0.1
101643,0.0
101644,0.1
101649,0.2
101650,0.0
101665,0.0
101667,0.2
101669,0.0
101674,0.0
101675,0.0
101678,0.1
101682,0.1
101686,0.1
101697,0.3
101700,0.3
101711,0.2
101714,0.1
101715,0.1
101728,0.0
101732,0.0
101757,0.3
101758,0.0
101759,0.1
101762,0.0
101764,0.2
101780,0.3
101784,0.0
101789,0.0
101816,0.0
101819,0.1
101827,0.0
101863,0.1
101867,0.0
101870,0.1
101873,0.1
101878,0.2
101879,0.1
101880,0.0
101887,0.0
101897,0.0
101901,0.2
101903,0.3
101920,0.0
101921,0.0
101922,0.1
101961,0.3
101962,0.2
101971,0.0
101976,0.1
102002,0.0
102005,0.0
102007,0.6
102017,0.0
102019,0.3
102029,0.0
102051,0.4
102052,0.0
102054,0.0
102062,0.1
102067,0.1
102068,0.0
102070,0.0
102090,0.0
102092,0.0
102099,0.2
102100,0.3
102112,0.0
102113,0.0
102122,0.3
102123,0.0
102125,0.0
102126,0.3
102146,0.0
102147,0.1
102151,0.0
102158,0.1
102159,0.0
102162,0.1
102165,0.0
102166,0.0
102174,0.1
102193,0.0
102198,0.0
102205,0.3
102206,0.0
102218,0.0
102221,0.0
102230,0.1
102238,0.0
102248,0.0
102252,0.5
102259,0.2
102262,0.3
102273,0.2
102286,0.0
102293,0.1
102294,0.0
102296,0.0
102298,0.0
102303,0.0
102309,0.0
102315,0.2
102340,0.0
102342,0.2
102344,0.0
102346,0.1
102347,0.0
102374,0.1
102380,0.0
102387,0.1
102393,0.0
102403,0.0
102413,0.1
102414,0.0
102415,0.0
102416,0.2
102439,0.1
102441,0.0
102443,0.0
102444,0.6
102445,0.2
102448,0.1
102449,0.0
102450,0.2
102456,0.0
102458,0.0
102459,0.0
102465,0.0
102470,0.1
102471,0.2
102475,0.0
102476,0.3
102506,0.2
102509,0.2
102519,0.0
102522,0.3
102545,0.1
102549,0.0
102562,0.0
102563,0.0
102568,0.1
102582,0.0
102592,0.1
102597,0.1
102605,0.1
102614,0.0
102617,0.4
102634,0.1
102652,0.0
102655,0.0
102671,0.1
102694,0.4
102701,0.2
102703,0.0
102704,0.0
102713,0.0
102720,0.4
102731,0.0
102733,0.1
102749,0.0
102755,0.0
102763,0.1
102770,0.1
102772,0.1
102799,0.1
102838,0.0
102854,0.0
102862,0.2
102863,0.1
102867,0.2
102868,0.0
102878,0.0
102887,0.0
102898,0.3
102904,0.1
102912,0.1
102919,0.0
102927,0.1
102932,0.1
102933,0.0
102935,0.0
102958,0.1
102969,0.1
102971,0.0
102975,0.1
102979,0.0
102982,0.1
102987,0.1
102989,0.2
102995,0.3
102996,0.2
103000,0.0
103001,0.0
103004,0.0
103010,0.0
103025,0.2
103029,0.0
103046,0.0
103056,0.0
103062,0.1
103078,0.0
103083,0.0
103092,0.0
103096,0.1
103097,0.4
103102,0.2
103112,0.2
103132,0.0
103144,0.1
103145,0.1
103146,0.0
103147,0.1
103158,0.0
103171,0.3
103173,0.1
103184,0.0
103195,0.0
103196,0.2
103206,0.0
103230,0.4
103231,0.0
103232,0.0
103239,0.2
103240,0.2
103243,0.0
103252,0.2
103258,0.0
103259,0.0
103279,0.0
103280,0.0
103286,0.0
103287,0.9
103290,0.0
103298,0.0
103315,0.0
103319,0.1
103334,0.0
103336,0.0
103345,0.1
103368,0.1
103371,0.4
103377,0.1
103398,0.0
103404,0.1
103408,0.4
103410,0.1
103418,0.1
103420,0.2
103432,0.0
103433,0.0
103436,0.1
103440,0.0
103453,0.0
103459,0.1
103460,0.0
103461,0.1
103462,0.1
103473,0.1
103474,0.0
103475,0.0
103478,0.2
103480,0.2
103484,0.0
103494,0.2
103513,0.2
103515,0.1
103516,0.4
103525,0.1
103541,0.0
103544,0.1
103562,0.0
103570,0.6
103572,0.0
103574,0.0
103575,0.0
103591,0.0
103594,0.0
103609,0.0
103613,0.0
103614,0.0
103615,0.2
103624,0.2
103625,0.0
103628,0.4
103629,0.0
103647,0.2
103648,0.3
103651,0.0
103658,0.0
103668,0.3
103669,0.0
103676,0.3
103682,0.0
103683,0.0
103689,0.0
103725,0.0
103733,0.3
103744,0.0
103762,0.1
103771,0.4
103773,0.0
103783,0.0
103784,0.2
103808,0.1
103812,0.0
103813,0.2
103814,0.0
103818,0.3
103824,0.0
103828,0.0
103830,0.7
103840,0.1
103842,0.3
103847,0.3
103848,0.1
103851,0.0
103854,0.1
103857,0.1
103861,0.1
103862,0.1
103865,0.2
103870,0.0
103876,0.0
103891,0.1
103908,0.0
103914,0.0
103918,0.0
103940,0.0
103963,0.1
103966,0.2
103971,0.0
103980,0.1
103984,0.0
103985,0.0
103998,0.4
104019,0.0
104026,0.0
104035,0.0
104044,0.1
104045,0.0
104047,0.1
104051,0.0
104058,0.0
104063,0.0
104066,0.3
104087,0.0
104089,0.0
104095,0.0
104098,0.3
104104,0.1
104110,0.4
104120,0.3
104122,0.0
104131,0.0
104132,0.0
104135,0.0
104136,0.0
104149,0.2
104150,0.0
104156,0.1
104165,0.3
104175,0.0
104179,0.1
104184,0.3
104206,0.0
104216,0.5
104230,0.2
104257,0.0
104272,0.0
104273,0.0
104278,0.0
104294,0.1
104295,0.2
104297,0.2
104298,0.0
104308,0.0
104318,0.0
104319,0.1
104320,0.2
104327,0.2
104334,0.2
104344,0.0
104350,0.1
104351,0.2
104354,0.0
104369,0.1
104376,0.0
104381,0.1
104384,0.1
104391,0.1
104394,0.0
