SK_ID_CURR,TARGET
100001,0.07512751121815361
100005,0.189100615625893
100013,0.08108913926246661
100028,0.061813829116277544
100038,0.15436232020062246
100042,0.0729129778811403
100057,0.06822411698132169
100065,0.12074480090555355
100066,0.04891894418894506
100067,0.13565211129109261
100074,0.0755930278336349
100090,0.11499610754473631
100091,0.14483101630118234
100092,0.1251684238748426
100106,0.1279009368318367
100107,0.13708046430313772
100109,0.1118973875021175
100117,0.07113118465920255
100128,0.09447907545786315
100141,0.08794753679459259
100150,0.05889272937675481
100168,0.04322616323648671
100169,0.06852358266194485
100170,0.1061067386081952
100171,0.08731927482376173
100172,0.14607114838259389
100184,0.10526954785737061
100187,0.08600482002529634
100212,0.08644633633542004
100222,0.1083157306449096
100223,0.050557003871833636
100232,0.0573615032143426
100241,0.13793013024767395
100245,0.05646267483913531
100253,0.060279230953060946
100256,0.13840226683077808
100271,0.05040888101891258
100278,0.25791067029505294
100280,0.06191867439291027
100306,0.18943070547325264
100311,0.12641598522835526
100312,0.052539461188852755
100330,0.10271270332598031
100331,0.09654327254539424
100352,0.12399731454775437
100358,0.12961865620862942
100367,0.08193457203687596
100382,0.1530096648917721
100384,0.08270747059935249
100385,0.12005481354162822
100386,0.09720451121540001
100399,0.07143428430540046
100404,0.0965524319454861
100416,0.06514794378775111
100422,0.125338116019836
100426,0.08209891584725931
100438,0.06651439231924114
100444,0.1471251234222652
100445,0.13245209293126647
100446,0.18183961297001106
100447,0.06376757498201092
100450,0.07961926888152258
100466,0.06726243168989862
100483,0.06331219182136191
100484,0.05167534376754037
100494,0.08709001552857301
100510,0.15171886750205077
100512,0.06040538438953189
100517,0.06311293273804443
100548,0.0815059479230613
100551,0.07483292862638725
100552,0.14028086534678263
100553,0.07899268580494825
100561,0.13649256982357852
100568,0.17414671400634385
100569,0.07371429217119753
100591,0.09046128218527831
100592,0.050268044492399716
100602,0.10388087376757109
100607,0.09562170786719475
100613,0.0850015440343916
100617,0.10726270005772176
100618,0.12617264999209596
100622,0.2434301755503145
100625,0.11827207252276996
100677,0.11341053154046189
100699,0.08252244603636734
100702,0.2161783111843858
100711,0.10699743775538768
100729,0.1484883424864972
100740,0.12173003392689816
100744,0.1222675566133416
100745,0.08298324905670344
100747,0.1408036029997112
100751,0.15370953684661262
100752,0.09566869481846123
100753,0.2883191893583013
100754,0.20156366666244388
100760,0.08732778245779589
100762,0.09071674334134797
100763,0.09062519534072047
100765,0.07049256757758351
100770,0.11653219312156476
100772,0.07660557247093712
100777,0.08140512403186453
100791,0.06394054850519057
100792,0.04298842797007393
100797,0.07062303594184154
100823,0.0760473252802567
100826,0.07950609483482696
100830,0.06381362349127881
100836,0.18621754271901775
100872,0.0906520619310374
100910,0.11504984114261556
100913,0.09545074877615264
100918,0.10777007699429753
100931,0.05445443814911819
100952,0.10636757051469523
100953,0.09979896211743543
100965,0.16503694351269194
100970,0.08277478753047485
100982,0.18113726575937197
100983,0.12613338569370444
100984,0.09736777337100418
100987,0.11766916753795914
100997,0.2139577796220356
100998,0.14388238218999128
101002,0.09472792904851944
101005,0.15543321733912593
101008,0.12736483507353172
101020,0.09714556072055788
101021,0.0880502575416876
101024,0.09873992901358039
101025,0.2845712611963922
101026,0.07610380291766085
101031,0.07632890290713701
101041,0.062408926716538034
101051,0.04715587433870672
101055,0.1202258357268466
101056,0.1831148946373737
101057,0.10679663143695592
101064,0.08584351088846179
101079,0.11911801829877573
101087,0.09795901412951404
101090,0.06267865612102377
101092,0.10779551077940837
101097,0.12652441753452087
101099,0.05052136801074539
101107,0.09818108609114602
101118,0.09524961967360128
101125,0.14245520793667452
101126,0.059599025847893956
101128,0.08734187180216195
101136,0.13078570685483093
101140,0.15226875100791884
101149,0.1073640862886152
101160,0.09577557150199366
101169,0.1985643322588044
101181,0.08172356004101436
101186,0.05538405497562561
101190,0.14781579616413287
101193,0.11285659104041432
101194,0.1378539410558382
101198,0.1178226780170507
101200,0.05861306193253389
101204,0.08142969303495387
101211,0.08435551083105551
101213,0.10493550603096362
101223,0.07484018969321606
101225,0.1094133072913358
101237,0.1228982605935589
101243,0.10092299289522444
101244,0.1313227235335164
101258,0.0733381107244261
101259,0.17675955783577685
101268,0.12178162156836499
101269,0.060903387484599565
101271,0.13729596707266883
101279,0.07186277799734764
101281,0.11818577809278158
101287,0.07866379145965474
101292,0.08234377498765642
101294,0.07893179150647217
101296,0.09697138960328221
101297,0.06847672055658528
101299,0.08160033688389014
101301,0.07559981672642097
101305,0.10211206405003351
101308,0.09438282179607663
101318,0.05118529005235483
101327,0.4420185573452103
101329,0.08806753442691209
101332,0.07654422538109223
101337,0.11133752303649919
101343,0.05561294164743975
101345,0.06479344511029848
101346,0.06748918329419218
101353,0.04858468674930076
101354,0.13066154255362686
101355,0.19195131639771162
101356,0.054178965633060516
101362,0.11037436727299167
101363,0.19276111988735303
101365,0.06629287184498127
101366,0.11455796233061254
101367,0.16686616850128214
101368,0.052825888469758796
101374,0.1384096035074594
101380,0.05751739145877227
101383,0.06805758769786438
101398,0.052190783229884324
101399,0.23102205313206822
101401,0.1502134084324601
101412,0.11821453544543034
101426,0.09107614663637059
101427,0.48293313912531277
101428,0.13790610966588707
101429,0.11977947105438119
101434,0.07429533632580579
101440,0.10352186736392956
101448,0.0900359909120475
101449,0.08122145227990564
101465,0.11344306039815924
101467,0.06595637040364068
101472,0.14177168940408477
101478,0.14933200262634097
101497,0.09775398585084347
101504,0.10989147275526223
101547,0.07365658985916984
101548,0.14521779933765527
101555,0.12767722404555512
101570,0.06395006389946145
101572,0.0735531128566926
101578,0.08313493155343339
101580,0.1714646352039324
101588,0.12094332783596574
101602,0.06784822443993248
101610,0.15443345396073427
101614,0.08710323649526565
101616,0.08741512795567878
101643,0.1233299113698122
101644,0.09688055439799048
101649,0.13610593630212195
101650,0.09575382582362968
101665,0.04460212108330418
101667,0.11870446564016392
101669,0.07304334821929624
101674,0.12570174097809325
101675,0.07459645045999459
101678,0.11515234710233317
101682,0.1331794140064731
101686,0.09305909547663097
101697,0.15295897601701167
101700,0.2711443074837346
101711,0.060306301909045554
101714,0.06775474019247825
101715,0.14905727080912032
101728,0.099190451171827
101732,0.07841414504266019
101757,0.12834360336670425
101758,0.2842114394573597
101759,0.0911129259996786
101762,0.06110797166079979
101764,0.07942856449797188
101780,0.18388110340153227
101784,0.06613665139568373
101789,0.06010996816386077
101816,0.09705113344462965
101819,0.08472621536924775
101827,0.04446452674489581
101863,0.1366420186394564
101867,0.1077703785159692
101870,0.054629736685350566
101873,0.16600591353807703
101878,0.10990322247775425
101879,0.06449846588537644
101880,0.06124357484510773
101887,0.1091679688089496
101897,0.05748648030954271
101901,0.1053724170853695
101903,0.4558487197462252
101920,0.08339607267169202
101921,0.07282836887398406
101922,0.0686353433119796
101961,0.13526780977106467
101962,0.07644353286258634
101971,0.08472773673557021
101976,0.1652411521273393
102002,0.10309217792935575
102005,0.06487850647694031
102007,0.22383706103901535
102017,0.0575438674597074
102019,0.15266957660960073
102029,0.04957859611519716
102051,0.12889577943217814
102052,0.04947277481821047
102054,0.06981074463116857
102062,0.11021644623717285
102067,0.1278824247905875
102068,0.11733234754295559
102070,0.08321968284185993
102090,0.09470858427302438
